1790065571.0485408,73.49653383785731,0.896261212486958,0.9097244876501015,0.9104262176255312,21.97,1029.731
1790065602.3109307,73.4813306646798,0.9010428458085932,0.9086444323973504,0.9107316184570586,21.99,1029.731
1790065633.5593932,73.47543875989479,0.9041473228474757,0.9070932752399846,0.9107039628243268,22.02,1029.73
1790065664.7551005,73.47547499429724,0.9059822944448024,0.9059641772435706,0.9108084386754398,22.03,1029.737
1790065695.9326212,73.47733499114746,0.9064493815880282,0.9055193831629192,0.9107946365126095,22.02,1029.733
1790065727.070118,73.4823046117119,0.9070590109354661,0.9045742006532492,0.9107946365126095,22.03,1029.731
1790065758.2656064,73.48544782316867,0.9068501701441662,0.9052785644157818,0.910780809412519,22.06,1029.736
1790065789.4680364,73.48897093293738,0.9066328685339762,0.9048713136496201,0.9106483518909007,22.1,1029.743
1790065820.667298,73.49277069021655,0.906824327872436,0.9049244492328526,0.9107669573075239,22.09,1029.747
1790065851.869924,73.49481033217702,0.9061121750222167,0.9050923540419774,0.9107039628243268,22.1,1029.773
1790065882.972232,73.49499767158413,0.9058730995683791,0.9057794298648296,0.9108084386754398,22.06,1029.774
1790065914.1406527,73.49558992937314,0.9061121750222167,0.9058160461277096,0.9111273165210317,22.06,1029.777
1790065945.3579042,73.49499371630617,0.905556678542811,0.9058547850762955,0.9107669573075239,22.09,1029.768
1790065976.4819474,73.49391232310954,0.9058730995683791,0.9064137961666912,0.910780809412519,22.09,1029.784
1790066007.6291072,73.49380329320373,0.9059854314570264,0.906039946409932,0.9107530801297343,22.07,1029.778
1790066038.7845616,73.49171740277528,0.9053708509524645,0.9064137961666912,0.910634386331748,22.13,1029.765
1790066070.0101385,73.49194213605585,0.9054821978213924,0.9053698311811036,0.9104169252114105,22.14,1029.765
1790066101.2575626,73.49205708484558,0.9058939117841391,0.9058364373892778,0.91068331575545,22.12,1029.768
1790066132.5080807,73.49224698946279,0.9061566680746993,0.9060617157661017,0.9106973193242053,22.1,1029.782
1790066163.6684952,73.49291487722779,0.9061703812717802,0.9058364373892778,0.9107252502829819,22.1,1029.785
1790066194.9280167,73.49343766639893,0.9059671939041254,0.9057057993185564,0.9107112974770056,22.04,1029.787
1790066226.1244771,73.4941791621019,0.9059460273825806,0.9055752795310975,0.9104453646136375,22.07,1029.795
1790066257.3738658,73.49324814803967,0.9056687835903782,0.9061342906214933,0.9104878308553488,22.09,1029.799
1790066288.5831175,73.49365738677061,0.9054268040472113,0.9052221846817431,0.9103979615941228,22.09,1029.799
1790066319.6628332,73.49403055830858,0.9056687835903782,0.9054821978213924,0.9104121023325994,22.09,1029.804
1790066350.8573322,73.49399370983748,0.9057242569328235,0.9057426811683718,0.9105300673326755,22.12,1029.817
1790066382.1197913,73.49380654343804,0.9058160461277096,0.9059096293274338,0.9102802280543913,22.1,1029.814
1790066413.2510471,73.49436178405377,0.9058525306716128,0.9055749103637486,0.9103696035048144,22.12,1029.801
